Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"School enrollment, primary (% net)",SE.PRM.NENR,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,St. Vincent and the Grenadines,VCT,..,..,..,..,99.48393,..,..,..,..,..,96.71752,..,97.78367,97.84058,97.05687,96.01852,..,95.72852,95.28182,95.53163,94.8599,94.74164,95.33527,92.18069,90.44287,93.19511,93.21147,93.58439,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.74802,55.15486,56.05531,56.31639,56.97478,59.17542,60.00534,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.56368,84.50447,82.64389,88.44901,91.54072,88.62022,86.75953,87.12086,86.69654,86.34084,87.98828,89.14081,86.07316,86.02531,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Sweden,SWE,99.51596,99.72395,99.83868,99.63522,99.89829,98.83807,99.80345,99.82815,..,99.77019,99.42556,99.725,99.52891,99.102,96.88686,95.39294,95.0788,96.25158,98.43535,99.3342,99.38254,99.47861,99.60119,99.40873,99.46083,99.37978,99.34822,99.18177,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Switzerland,CHE,83.53766,84.35829,84.41117,83.62288,82.74739,89.20925,91.15135,..,..,95.72929,95.57305,95.28922,95.16827,94.93663,94.779,93.7217,93.28557,93.25728,93.90496,94.03709,93.96341,93.86312,93.70195,93.6342,93.77291,93.31881,93.53763,93.19583,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Syrian Arab Republic,SYR,94.73268,95.76462,96.16329,96.20813,96.43579,96.46908,96.37966,95.58284,94.04512,93.53928,93.86005,94.56479,94.88283,91.70143,92.51197,92.57075,89.91412,91.00896,91.75748,92.80847,92.96128,..,..,67.96461,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,94.80415,94.21093,96.25831,96.93964,96.87739,97.6536,97.4457,97.44376,97.7042,97.39457,97.85753,97.5064,98.11614,99.21073,97.68778,96.75781,96.59387,98.28703,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Tanzania,TZA,52.04343,51.36883,51.46872,50.6785,49.44943,49.3284,49.47382,49.9158,49.41601,49.88716,53.53133,58.12348,73.08069,81.60833,86.14656,90.85074,96.73047,..,98.85617,..,92.19632,..,87.50078,83.95066,83.32041,..,83.50466,83.58042,81.32921,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.9104,98.48923,97.95392,98.08255,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.02514,88.87547,89.50847,92.34176,90.89463,90.97639,91.41095,92.23375,92.10669,93.70257,92.30953,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Togo,TGO,64.38609,66.91344,..,..,63.24378,72.19138,79.91571,77.78246,..,85.14646,85.65132,88.05615,88.32934,88.48861,89.11649,89.39777,90.3895,88.35913,88.98036,..,..,..,..,..,90.31769,91.97388,89.86424,90.91577,90.73097,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Tonga,TON,92.29122,..,..,92.62748,..,..,..,..,93.67462,90.47682,..,98.65596,..,..,95.44376,98.81118,98.696,..,..,..,..,..,95.84091,95.69563,..,85.94145,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Trinidad and Tobago,TTO,90.03117,89.61541,89.19696,88.31997,..,..,88.66688,88.48501,..,93.70771,93.86158,93.0624,89.87798,90.9853,91.66821,88.68652,..,93.50621,94.42087,95.28803,95.28261,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Tunisia,TUN,93.78617,94.78237,95.16143,95.99043,95.99787,96.22811,95.26425,94.13777,..,93.52937,95.23478,97.08488,98.33273,97.86293,97.63585,98.74059,97.29862,96.12795,96.3229,97.53303,98.15464,98.82468,97.47715,97.80391,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Turkiye,TUR,96.02125,95.3153,95.50193,93.07021,92.24939,91.64519,..,92.04438,..,94.97874,95.8553,96.39444,96.71826,97.15144,97.47864,97.79379,98.05813,98.52059,97.74906,95.35128,96.08606,95.21277,92.722,93.15272,94.56716,94.63188,94.05097,87.90006,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.24357,81.28773,76.2475,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.58442,91.5001,94.67256,..,95.49324,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,93.63565,88.57612,88.01456,89.53734,88.34219,87.75066,87.51849,87.92446,90.41149,92.43046,93.20535,93.39155,91.66472,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,United Arab Emirates,ARE,96.9068,97.42814,93.98811,90.43338,88.41546,88.89034,86.05468,82.45285,79.37283,..,..,..,..,..,..,..,..,86.66614,..,..,..,..,86.53352,85.55659,90.21069,93.73636,94.55178,95.02753,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,United Kingdom,GBR,99.78913,98.18471,96.65488,..,..,..,..,..,99.908,99.94032,99.94481,99.93639,99.82263,99.90834,98.13312,98.78009,98.42751,96.53232,98.63343,97.88299,98.01015,98.11699,98.35876,99.72456,99.89948,99.93433,99.65208,99.49182,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.77826,..,..,..,..,93.37426,92.44255,92.79303,92.80851,93.2305,93.8973,95.07325,94.62633,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Uruguay,URY,..,92.01323,93.94963,94.63315,93.01187,92.52999,92.04451,92.20082,..,..,..,..,..,..,..,97.34989,99.71355,98.25451,99.41225,99.37709,99.54073,99.39812,99.24681,99.49267,96.62933,99.45328,99.60035,99.3775,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.11097,88.69125,88.21265,89.1713,89.70999,91.43744,92.8049,94.09132,94.44588,95.11214,96.26941,94.59704,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Vanuatu,VUT,..,..,..,..,..,..,..,..,98.05453,97.23377,98.58753,98.81671,98.39853,98.51853,96.38513,98.90831,..,..,..,..,..,..,..,..,..,79.84105,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,85.4531,87.62264,90.0761,93.00095,91.54203,91.64917,90.65024,90.74801,91.95035,90.00491,92.01323,92.48108,92.69816,92.49758,91.56032,91.1096,90.69857,88.88692,87.39174,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Viet Nam,VNM,..,..,..,..,..,..,..,..,99.69632,98.91738,97.93079,96.20012,93.55176,..,..,90.70151,91.78953,..,97.42175,98.5813,98.01475,99.32474,98.05641,97.96511,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,88.36962,88.09124,85.44891,85.26602,84.41444,82.16265,79.69969,80.21203,79.59043,83.73253,85.43541,87.00422,87.75251,91.72588,92.37629,93.53142,93.22201,93.8445,95.26274,94.84281,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,56.75265,..,65.19639,..,71.35809,74.31382,76.71869,..,..,76.80185,..,81.53256,..,84.69055,85.43356,..,..,84.16556,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Zambia,ZMB,..,..,..,..,72.80447,71.00091,..,..,68.28556,66.61659,66.27138,66.15033,68.27762,..,81.56315,89.74576,89.24665,90.45893,92.16696,87.28261,84.80889,87.93907,89.20566,86.61205,..,..,..,83.16745,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,84.51495,86.87806,88.76051,92.14572,89.61047,88.9418,..,..,..,..,..,..,..,..,94.17241,94.14912,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Arab World,ARB,72.90577,73.526,70.94073,71.39096,73.57916,72.74886,74.83709,75.26223,..,76.02722,76.68457,77.92055,78.95745,79.40602,79.93857,80.2983,80.5827,81.78496,82.67346,82.90693,84.13909,83.87165,84.52109,83.3921,83.23739,83.24524,83.5107,83.76548,84.05164,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Caribbean small states,CSS,94.69399,92.8974,92.68964,91.97852,92.13779,92.3927,92.43389,92.40152,92.58138,92.32086,92.3124,91.62593,..,..,91.30068,90.7363,..,90.60624,91.04258,..,90.52427,90.59603,90.24916,89.6081,89.39119,89.64632,89.18064,88.34162,87.89515,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,93.56284,92.84634,92.87232,93.68062,92.96308,92.80361,92.59098,92.23515,92.33927,92.79725,92.25149,92.67095,92.95217,92.8682,92.91699,92.64227,92.28672,91.87042,91.2322,91.3002,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Early-demographic dividend,EAR,78.76792,79.21938,79.35179,79.72105,80.26206,79.86884,80.22268,79.88409,79.65084,79.83443,80.83325,81.33135,81.58315,83.54464,84.79366,86.02361,87.00884,88.65918,88.78369,88.94847,89.24961,89.03658,89.58673,89.85962,90.13126,90.12215,90.42552,90.26593,90.30715,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,East Asia & Pacific,EAS,94.36834,94.92949,94.85901,94.18651,93.28327,92.01429,91.20545,90.5413,92.33836,94.24575,94.37448,94.44327,94.38307,94.384,94.5025,94.3745,93.96273,95.04578,95.11781,95.41677,95.50824,95.7245,95.70516,95.46902,95.66822,95.90788,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,East Asia & Pacific (excluding high income),EAP,94.3869,95.00256,94.90064,94.1595,93.19972,91.85664,90.98903,90.29686,92.22702,94.25017,94.34921,94.45753,94.40174,94.35906,94.49193,94.3309,93.88781,95.01604,95.07917,95.38067,95.49505,95.68272,95.68114,95.46491,95.6547,95.86588,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,East Asia & Pacific (IDA & IBRD countries),TEA,94.39005,95.01155,94.90887,94.16073,93.19216,91.83783,90.96404,90.26731,92.21298,94.25191,94.35187,94.46134,94.40528,94.36236,94.4962,94.33375,93.88656,95.02517,95.08888,95.39318,95.51326,95.70736,95.71035,95.49649,95.69194,95.90841,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Euro area,EMU,96.79845,96.63955,96.17692,96.30841,96.19459,96.70039,97.51924,97.60993,..,97.78102,97.60168,97.587,97.38783,97.16182,97.12704,97.8101,97.85197,98.01473,97.88209,97.64435,97.61237,97.85523,97.85339,97.87697,97.42686,97.58042,97.57071,97.44854,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Europe & Central Asia,ECS,94.99092,95.32478,95.09255,94.83711,94.72666,94.26659,94.62246,94.5234,95.12226,95.0083,94.6293,95.00901,95.32602,96.03353,95.47854,95.05319,95.0962,95.12766,95.39694,95.12563,95.42895,95.61241,95.5845,95.94929,95.68722,95.85257,95.88099,94.97764,94.87481,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Europe & Central Asia (excluding high income),ECA,..,..,94.45572,93.41655,93.06256,91.829,92.12041,91.57325,91.59311,91.94323,91.17819,91.87537,92.82763,94.81058,94.22083,92.75084,92.79129,92.91735,93.0729,92.65775,93.29969,93.46094,93.25988,93.64177,93.40826,93.6759,93.82713,91.98788,91.81915,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,93.80688,93.46468,92.19694,92.45069,92.16192,92.29827,92.49885,91.8084,92.40911,93.14406,94.76158,94.14444,92.77085,92.80817,92.92426,93.06533,92.74845,93.36737,93.53405,93.43554,93.83136,93.6168,93.84996,93.97116,92.30525,92.15259,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,European Union,EUU,95.25484,94.94761,94.65399,95.15939,95.65114,96.02632,96.54852,96.96351,..,97.09463,97.00001,97.24078,96.98865,96.8464,96.46033,96.86078,96.8636,96.80331,97.01005,96.86722,96.93236,97.12963,97.19151,97.34874,97.03694,97.08145,96.91094,96.79802,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Fragile and conflict affected situations,FCS,57.86459,60.99902,60.50288,60.6073,61.32111,62.11463,60.82281,59.84781,58.71865,57.41334,..,..,..,..,..,66.47881,68.22294,69.4833,72.21403,..,..,..,..,..,..,76.17704,76.42514,76.56647,77.02801,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Heavily indebted poor countries (HIPC),HPC,46.28102,47.48325,46.50594,46.32689,47.33583,49.32276,49.36694,52.39835,52.72448,52.55145,54.52116,56.94519,60.34442,..,..,..,..,..,..,76.35419,..,..,..,..,..,..,..,80.59165,80.40995,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,High income,HIC,94.81208,94.78329,94.38105,94.27886,94.11886,94.46567,94.45544,93.98747,95.05742,94.88434,94.95017,94.9752,94.60519,94.91746,94.66182,94.98987,95.35235,95.76946,96.07065,95.68362,95.49749,95.30487,95.57133,95.45906,95.65169,96.04822,96.43329,96.15659,96.15167,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,IBRD only,IBD,88.33225,88.59171,88.35504,88.4584,88.38402,87.62904,87.48163,86.96593,87.74478,88.92792,89.31958,89.48382,89.4318,90.80218,91.58107,91.93671,92.27432,93.37933,93.56321,93.5293,93.69719,93.42632,93.84734,93.81791,93.94306,94.21628,94.32115,94.27793,94.32971,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,IDA & IBRD total,IBT,80.11854,80.48952,80.30372,80.41438,80.45414,80.00896,79.723,79.78869,80.39454,81.18966,81.87006,82.11577,82.40194,83.83159,85.09061,85.76534,86.2096,87.55165,87.76107,87.77482,87.81299,87.86107,88.23096,88.24385,88.47975,88.37306,88.5905,88.44634,88.61307,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,IDA blend,IDB,..,..,..,..,..,..,..,..,60.64918,62.0583,63.97524,64.16925,63.80274,65.53305,67.6177,68.35673,67.4201,71.08144,68.11168,69.12395,69.74771,70.25674,70.51198,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,IDA only,IDX,55.3683,56.69984,56.61936,56.51054,57.26982,58.34656,58.54181,60.30086,60.30411,59.98559,62.09739,63.92301,66.85468,69.16743,71.33412,73.57192,75.4721,76.87688,79.14792,79.27102,79.01711,80.15009,80.76015,..,81.59401,81.39644,81.49674,81.42673,81.34393,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,IDA total,IDA,56.36239,57.29385,57.53379,57.88371,58.35726,58.77708,58.17758,59.90446,60.39429,60.64672,62.69524,63.98298,65.83691,67.95849,70.10669,71.86135,72.8481,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Late-demographic dividend,LTE,94.31974,94.35787,94.04846,93.57585,92.64975,91.51811,90.83551,90.16442,92.29508,94.60236,94.89718,94.99997,95.10867,95.31197,95.63184,95.59285,94.74437,95.45125,96.1566,96.09048,96.06111,96.1477,96.32961,95.9794,96.23772,96.28923,96.52503,96.50654,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Latin America & Caribbean,LCN,90.33373,90.63183,91.39047,91.70207,91.17576,91.07574,91.55162,90.59165,..,93.60942,94.22767,94.46592,94.29361,93.67196,93.97811,94.17077,93.94626,93.69869,95.07321,94.8686,94.9263,94.77554,94.84527,93.66306,93.47957,93.4024,93.58351,93.65373,93.71661,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Latin America & Caribbean (excluding high income),LAC,90.32017,90.63014,91.48941,91.80722,91.26191,91.15608,91.64851,91.40894,..,93.68048,94.35054,94.62992,94.45974,93.8278,94.0079,94.19796,93.91793,93.62552,95.054,94.90829,94.92005,94.82564,94.91061,93.70186,93.5498,93.48366,93.7016,93.74894,93.80971,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Latin America & the Caribbean (IDA & IBRD countries),TLA,90.31524,90.6299,91.37274,91.67598,91.09194,90.98822,91.4374,90.45181,..,93.56133,94.19936,..,94.26777,93.64849,93.96036,94.16808,93.95135,93.68639,95.09439,94.86528,94.91106,94.795,94.87661,93.67422,93.52485,93.46321,93.66489,93.72012,93.75228,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Least developed countries: UN classification,LDC,53.21362,54.43862,54.26492,54.24413,54.9774,56.22271,56.44241,58.3462,58.43349,58.14256,60.42693,62.51889,65.64719,68.59243,70.95124,73.39791,75.55129,76.9554,79.26928,79.44566,79.00299,79.98977,80.57588,81.27714,81.56356,81.13239,81.11583,80.98355,80.77344,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Low & middle income,LMY,79.99815,80.37664,80.20457,80.31069,80.36157,79.92776,79.64717,79.77497,80.30519,81.11155,81.80105,82.05026,82.34478,83.78825,85.04631,85.72567,86.16867,87.51534,87.72813,87.75058,87.78454,87.83409,88.20426,88.21766,88.45404,88.34511,88.5774,88.43887,88.60731,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Low income,LIC,47.19032,48.38723,47.47905,47.24732,48.2967,50.45865,50.59386,53.4049,53.60959,53.35461,55.62006,57.94914,61.86638,..,..,..,..,..,..,78.17549,..,..,..,..,..,80.71093,80.90068,80.80115,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Lower middle income,LMC,75.32242,75.70541,76.00001,76.83693,77.58304,77.05635,76.91215,76.86086,76.60374,76.98358,78.07473,78.28473,78.17578,80.53365,81.80227,82.82935,83.64591,85.57255,85.08569,85.20267,85.56855,85.44397,85.96188,86.03915,86.41458,86.3574,86.73376,86.64486,86.9201,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,"Middle East, North Africa, Afghanistan & Pakistan",MEA,82.13061,82.95654,80.84536,81.1658,82.75894,81.74897,83.51637,83.49276,..,82.98074,83.83558,86.2475,88.12955,88.54573,89.29117,88.9663,88.98991,90.33599,91.04531,91.78144,93.10114,93.17646,94.64054,93.57154,93.35032,93.30051,93.36096,93.45803,93.71546,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,83.76526,84.69624,82.25756,82.45526,84.07495,82.75021,84.54343,84.38655,..,83.55563,84.39146,86.9831,88.96094,89.31743,90.02412,89.45346,89.29567,90.55776,91.13454,91.74741,92.74378,92.81914,94.2456,93.26487,92.80435,92.69432,92.76814,93.08121,93.41539,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,83.75987,84.69778,82.24096,82.43984,84.07174,82.73616,84.5331,84.35946,..,83.50782,84.3524,87.00016,89.00367,89.37694,90.12072,89.56867,89.40352,90.6891,91.22364,91.82472,92.81373,92.88045,94.27588,93.2752,92.79609,92.68831,92.75588,93.05634,93.3991,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Middle income,MIC,83.86539,84.19833,84.17269,84.37746,84.34765,83.6134,83.29134,83.12236,83.78033,84.82678,85.42558,85.54186,85.44146,86.7533,87.78467,88.22677,88.35748,89.66666,89.47805,89.45262,89.57565,89.41354,89.69267,89.65646,89.9072,89.88489,90.1506,90.02743,90.26697,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,North America,NAC,98.55734,98.80354,97.90266,96.87282,96.25124,97.01874,96.08971,95.95445,95.80555,95.47928,95.44662,95.64605,94.73523,95.53448,94.84227,94.96574,95.65253,96.20578,96.26419,95.04202,93.79489,92.90273,93.33829,93.35277,93.73903,94.37224,95.48883,95.08227,95.17325,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,OECD members,OED,96.64282,96.59177,96.31826,95.95763,95.61696,95.74211,95.59977,95.1444,..,96.20673,..,96.34288,95.91884,96.1567,95.92179,96.19609,96.4647,96.74235,96.86179,96.30548,95.96256,95.73723,95.67427,95.69497,95.74027,95.96038,96.21472,95.64335,95.5958,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Other small states,OSS,74.63802,74.73087,74.09309,74.0436,75.16011,75.02232,75.48158,75.5107,75.60902,75.71902,78.51549,79.62317,80.44252,80.96071,..,..,..,82.43302,..,82.80717,83.62232,..,..,84.09792,84.30141,84.65189,84.85931,85.42188,85.41373,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Pacific island small states,PSS,..,87.74155,88.4503,90.28127,90.87498,91.0755,87.90795,..,..,..,..,..,..,..,..,..,..,..,91.30667,90.68133,90.7157,89.70965,..,87.2911,86.53403,85.85346,..,..,83.8887,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Post-demographic dividend,PST,95.87782,96.15144,95.74717,95.57972,95.45015,95.80693,95.66925,95.70267,96.00702,95.80369,95.86041,95.99161,95.64442,95.82675,95.38938,95.69963,95.92782,96.2156,96.41794,95.93247,95.45566,95.31247,95.49442,95.49673,95.53327,95.93661,96.40116,96.18972,96.22047,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Pre-demographic dividend,PRE,52.19145,53.0951,52.53111,53.21314,53.47561,54.15415,52.13494,55.1938,55.80002,56.38184,58.20837,59.95785,62.59331,..,..,..,..,..,..,73.57617,..,..,..,..,..,..,..,..,76.64759,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Small states,SST,80.18686,79.83135,79.34718,79.25071,80.05484,79.95181,79.98533,80.10424,80.07822,79.86637,..,82.64908,83.13594,..,..,..,..,..,..,..,..,..,..,85.26705,85.31314,85.55724,..,85.82278,85.68541,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,South Asia,SAS,73.09375,72.97635,73.2278,74.32126,75.20958,75.10909,74.97807,74.69865,73.67256,74.04166,75.39169,75.38968,75.97041,79.97745,82.30155,83.98378,85.18058,86.98178,86.66069,86.5986,86.79966,85.88894,86.73428,87.08056,87.73493,87.46799,87.87303,87.60735,87.76227,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,South Asia (IDA & IBRD),TSA,73.09375,72.97635,73.2278,74.32126,75.20958,75.10909,74.97807,74.69865,73.67256,74.04166,75.39169,75.38968,75.97041,79.97745,82.30155,83.98378,85.18058,86.98178,86.66069,86.5986,86.79966,85.88894,86.73428,87.08056,87.73493,87.46799,87.87303,87.60735,87.76227,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Sub-Saharan Africa,SSF,53.03517,53.93127,53.66401,54.08776,54.39659,55.14609,53.90923,56.56455,57.31096,57.97852,60.15606,61.82027,63.32423,65.76163,67.51267,69.67395,71.40532,74.01797,75.02489,75.26385,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Sub-Saharan Africa (excluding high income),SSA,53.03132,53.9275,53.66038,54.08422,54.39291,55.14253,53.90559,56.56134,57.30789,57.97583,60.15395,61.81827,63.32185,65.75941,67.51068,69.6722,71.40384,74.01668,75.02371,75.26271,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Sub-Saharan Africa (IDA & IBRD countries),TSS,53.03517,53.93127,53.66401,54.08776,54.39659,55.14609,53.90923,56.56455,57.31096,57.97852,60.15606,61.82027,63.32423,65.76163,67.51267,69.67395,71.40532,74.01797,75.02489,75.26385,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% net)",SE.PRM.NENR,Upper middle income,UMC,94.25785,94.63891,94.30534,93.72314,92.63922,91.4812,90.77978,90.3573,92.06558,94.07662,94.36661,94.87836,95.31752,95.63262,95.85251,95.73099,95.00191,95.55326,95.91793,95.81115,95.66169,95.55025,95.53442,95.28401,95.3644,95.40497,95.49673,95.31941,95.47259,..,..,..,..,..
